,date,tweet,clean_tweets,len,Sentiment
251,2020-07-16 16:22:55,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
252,2020-07-16 16:22:55,"Grass Snake, #hornseamere from Wassand Woods several years ago #WorldSnakeDay https://t.co/DagK9i2jYv",grass snake hornseamere wassand woods several years ago worldsnakeday dagk jyv,78,0
253,2020-07-16 16:22:56,2023 @gladiatorbsbl OF/RHP Thomas Reed cranks a loud shot to the fence and shows off his sped stretching it into a… https://t.co/XhJKXicxPM,gladiatorbsbl rhp thomas reed cranks loud shot fence shows sped stretching xhjkxicxpm,85,1
254,2020-07-16 16:22:56,One Thing Common Btw The Hungry For Power @JM_Scindia &amp; @SachinPilot Is..Both Care A Damn About #COVID19..Like Thei… https://t.co/P19nZRUSs7,one thing common btw hungry power jm scindia amp sachinpilot care damn covid like thei p nzruss,95,-1
255,2020-07-16 16:22:56,Grandpa reed I can’t believe you are gone you were the life of the party always helping us with Mischief as kids an… https://t.co/jLoKWqb8De,grandpa reed believe gone life pa always helping us mischief kids jlokwqb de,76,0
256,2020-07-16 16:22:58,"RT @TheRaDR: If you don't know about the Puritans' using the Biblical Exodus story as the model of their own experience, and how some tried…",theradr know puritans using biblical exodus story model experience tried,72,0
257,2020-07-16 16:22:58,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
258,2020-07-16 16:22:59,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
259,2020-07-16 16:22:59,"RT @WilliamsRuto: With the changes in Parliamentary leadership including committee membership &amp; leadership now concluded, I urge all MPs NO…",williamsruto changes parliamentary leadership including mmittee membership amp leadership ncluded urge mps,106,0
260,2020-07-16 16:23:00,@DavidLeffDrugs @SandKsDad @coreysdavis Even educated folks like physicians and masters level therapists are more l… https://t.co/th6gOc5VWm,davidleffdrugs sandksdad reysdavis even educated folks like physicians masters level therapists l th goc vwm,108,0
261,2020-07-16 16:23:01,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
262,2020-07-16 16:23:02,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
263,2020-07-16 16:23:02,"RT @goldkanet: There are no words to describe how much I love this character.
Tried to capture Abby in old masters style
#TLOU2 #TheLastofU…",goldkanet words describe much love character tried capture abby old masters style tlou thelastofu,97,1
264,2020-07-16 16:23:03,"RT @LarryDiamond: Congratulations to #HongKong democrats on the stunning success of their primary elections, in stunning defiance of the mo…",larrydiamond congratulations hongkong democrats stunning success primary elections stunning defiance mo,103,1
265,2020-07-16 16:23:04,"RT @RMadridCastilla: What are the odds that Bale will come off the bench to score against Villarreal, do his golf celebration and win La Li…",rmadridcastilla odds bale bench villarreal golf celebration win la li,69,1
266,2020-07-16 16:23:04,"RT @NEAarts: Save the Date!

The National Endowment for the Arts is celebrating the 2020 NEA Jazz Masters in collaboration with @SFJAZZ  on…",neaa save date national endowment celebrating nea jazz masters llaboration sfjazz,81,0
267,2020-07-16 16:23:04,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
268,2020-07-16 16:23:04,Honestly so excited to be starting my masters program next month.,honestly excited sta ing masters program next month,51,1
269,2020-07-16 16:23:04,RT @Debibuzz: Want a Masters programme to suit individual your needs? MSc Healthcare Practice @UCLan provides just what you are looking for…,debibuzz want masters programme suit individual needs msc healthcare practice uclan provides looking,100,0
270,2020-07-16 16:23:05,RT @__BigO__: IM FINALLY QUITTING MY DEAD END JOB AND GOING TO PURSUE MY MASTERS THIS FALL!!!!! MY GOD IS A MIRACLE WORKER!!!! https://t.co…,bigo im finally quitting dead end job going pursue masters fall god miracle worker,82,-1
271,2020-07-16 16:23:05,"@pastormarkburns Yes Africans sold other Africans to white slave masters for guns, having guns expressed power, and… https://t.co/MiVNXrCKHz",pastormarkburns yes africans sold africans white slave masters guns guns expressed power mivnxrckhz,99,0
272,2020-07-16 16:23:05,RT @Football__Tweet: Cardiff where it started. Saints where he grew. Spurs where he blew. Maicon still has nightmares. Sent Bartra for a si…,football tweet cardiff sta ed saints grew spurs blew mai n still nightmares sent ba ra si,89,0
273,2020-07-16 16:23:06,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
274,2020-07-16 16:23:06,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
275,2020-07-16 16:23:07,RT @__BigO__: IM FINALLY QUITTING MY DEAD END JOB AND GOING TO PURSUE MY MASTERS THIS FALL!!!!! MY GOD IS A MIRACLE WORKER!!!! https://t.co…,bigo im finally quitting dead end job going pursue masters fall god miracle worker,82,-1
276,2020-07-16 16:23:07,"RT @FabAcademic: Make sure you don’t miss Session 10 this Sunday, 4pm (SAST) when senior academics from different disciplines will give you…",fabacademic make sure miss session sunday pm sast senior academics different disciplines give,93,1
277,2020-07-16 16:23:07,"""This summer will be my second summer working as the lead cook for a wonderful overnight camp deep in the woods of… https://t.co/UmTxGgWzQi",summer se nd summer working lead ok wonderful overnight camp deep woods umtxggwzqi,82,1
278,2020-07-16 16:23:07,Business Administration (Masters)| Business and Management-Homework Help https://t.co/oCGuuqebFX,business administration masters business management homework help ocguuqebfx,76,0
279,2020-07-16 16:23:08,Business Administration (Masters)| Business and Management-Homework Help https://t.co/RBfcLv1ERD,business administration masters business management homework help rbfclv erd,76,0
280,2020-07-16 16:23:08,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
281,2020-07-16 16:23:09,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
282,2020-07-16 16:23:09,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
283,2020-07-16 16:23:09,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
284,2020-07-16 16:23:10,@ArielElyseGold Ariel shut up and appeal to you masters in Iran to stop arming Houthis and restore democracy in Yem… https://t.co/9RUcIJqRMn,arielelysegold ariel shut appeal masters iran stop arming houthis restore democracy yem rucijqrmn,97,0
285,2020-07-16 16:23:11,@delicatestan1 Out of the woods!!!,delicatestan woods,18,0
286,2020-07-16 16:23:11,Golf is hard,golf hard,9,-1
287,2020-07-16 16:23:11,RT @Nate_WekSDPB: Our neighbors to the north are giving high school fall sports/activities the green light. https://t.co/40pOr40eR7,nate weksdpb neighbors h giving high school fall spo activities green light por er,82,1
288,2020-07-16 16:23:11,"@prchovanec It's the way they are structure. Sanctions are a combination of Travel restrictions, tariff and SWIFT b… https://t.co/38EgMK8Vpl",prchovanec way structure sanctions mbination travel restrictions tariff swift b egmk vpl,88,0
289,2020-07-16 16:23:12,"More national coverage of Darren’s record-breaking 59, this time in Bunkered Magazine...!",national verage darren rd breaking time bunkered magazine,57,0
290,2020-07-16 16:23:13,"RT @chambleebrandel: Golf is a long way from being predominantly a game of power, nor is it predominantly a game of accuracy. The distance…",chambleebrandel golf long way predominantly game power predominantly game accuracy distance,91,-1
291,2020-07-16 16:23:13,RT @CaslerNoel: If you think the daughter of mafia money-launderer who sexually assaults women for kicks and sold cocaine out of his casino…,caslernoel think daughter mafia money launderer sexually assaults women kicks sold caine casino,95,1
292,2020-07-16 16:23:14,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
293,2020-07-16 16:23:14,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
294,2020-07-16 16:23:14,RT @WeirdlandTales: BABA OF THE WOODS. Felt sculpture by Paolo del Toro. https://t.co/Wajnz8BQ7n,weirdlandtales baba woods felt sculpture paolo del toro wajnz bq n,66,0
295,2020-07-16 16:23:14,"Memorial Tournament 2020 Live Stream (free live telecast online channel)

#Tiger_Woods Memorial Tournament Golf Liv… https://t.co/uoZyfAyCpe",memorial tournament live stream free live telecast online channel tiger woods memorial tournament golf liv uozyfaycpe,117,1
296,2020-07-16 16:23:14,"Follow me on Snapchat @Headbeautyic01 also go like and subscribe to my YouTube page @Ms. Sarina Woods 
Don’t forget… https://t.co/CkPxUMd2lM",follow snapchat headbeautyic also go like subscribe youtube page ms sarina woods forget ckpxumd lm,98,0
297,2020-07-16 16:23:14,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
298,2020-07-16 16:23:14,"Karl-Anthony Towns, Jordyn Woods Mask It for Sushi Date, Still Just Friends? https://t.co/J0snnCUa7V",karl anthony towns jordyn woods mask sushi date still friends j snncua v,72,0
299,2020-07-16 16:23:14,"@RobertONeill31 Rob please...the average age of golf fans is like 75, they aren't thinking of threesomes at all.",robe oneill rob please average age golf fans like thinking threesomes,69,-1
300,2020-07-16 16:23:15,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
301,2020-07-16 16:23:16,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
302,2020-07-16 16:23:16,"RT @realitycheckind: SCHISM : this is the word these Dravidian morons are looking for. If you dont like this Murugan, then you need to inve…",realitycheckind schism word dravidian morons looking dont like murugan need inve,80,-1
303,2020-07-16 16:23:16,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
304,2020-07-16 16:23:16,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
305,2020-07-16 16:23:16,@chilebored @MizOnika_minaj jordyn woods,chilebored mizonika minaj jordyn woods,38,0
306,2020-07-16 16:23:17,"We had action yesterday! 

@CameronRidle was reporting on Indy10’s demands for Dreasjon Reed and McHale Rose in Ind… https://t.co/4mtc4lJxoc",action yesterday cameronridle repo ing indy demands dreasjon reed mchale rose ind mtc ljxoc,91,1
307,2020-07-16 16:23:17,@RyanCaldwell10 better have some afternoon magic or he's going to mute me pretty quickly. Is a + sign good in golf??,ryancaldwell better afternoon magic going mute pretty quickly sign good golf,76,1
308,2020-07-16 16:23:18,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
309,2020-07-16 16:23:18,"@Brian_Straub @LachTalk Also, if we're going to talk about puppet masters, let's talk about the NEA....",brian straub lachtalk also going talk puppet masters let talk nea,65,0
310,2020-07-16 16:23:18,RT @RiderCEHS: Check out our new online master’s in special education! @draubreydaniels @ProfPierce @clovid01 @DrSDougherty @AskStacyYoung…,ridercehs check new online master special education draubreydaniels profpierce clovid drsdoughe askstacyyoung,109,1
311,2020-07-16 16:23:18,@THEDAMNTRUTH1 Can't wait! We'll actually have something to do on @osheaga weekend! I'm gonna have to make myself a… https://t.co/4g3o37XOD9,thedamntruth wait actually something osheaga weekend gonna make g xod,69,0
312,2020-07-16 16:23:18,RT @MadhubantiChat3: Dear @3M n @scotchbrite I am a masters in law pursuing my PHD. I practice law and have an import and export company wi…,madhubantichat dear n tchbrite masters law pursuing phd practice law impo expo mpany wi,87,0
313,2020-07-16 16:23:18,"RT @sturgeongal: @jentaub Well, Your Honor, besides Golf &amp; Rallies, Tweeting &amp; Briefings from Tucker Carlson &amp; Foxy Friends, the President…",sturgeongal jentaub well honor besides golf amp rallies tweeting amp briefings tucker carlson amp foxy friends president,120,0
314,2020-07-16 16:23:19,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
315,2020-07-16 16:23:20,He bent the knee and knelt before his true masters.,bent knee knelt true masters,28,1
316,2020-07-16 16:23:20,"The masters of corruption, @INCIndia  and their so called headless uneducated chaps. 
And to the people still follo… https://t.co/ljFYJvo4AE",masters rruption incindia called headless uneducated chaps people still follo ljfyjvo ae,88,0
317,2020-07-16 16:23:21,"RT @GolfForeEvents1: ""We have players spots still available at The Golf Fore Dad Challenge Scramble on September 28th, 2020 at Lake Lanier…",golfforeevents players spots still available golf fore dad challenge scramble september th lake lanier,102,1
318,2020-07-16 16:23:21,Nigga is gonna trigger Meg The Stallion stangirl twitter,nigga gonna trigger meg stallion stangirl twitter,49,0
319,2020-07-16 16:23:22,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
320,2020-07-16 16:23:22,"Happy to announce, Golf Pool VR is live now on Steam. [I/V/R/W] ($10.39 / -20%) if you like a Pool game or just han… https://t.co/i4B9hSZWhc",happy announce golf pool vr live steam v r w like pool game han b hszwhc,72,1
321,2020-07-16 16:23:22,RT @AbdulHa62334179: PM #ImranKhan wants to show his karkardagi by building an environmentally disastrous mega dam on river Indus . He want…,abdulha pm imrankhan wants show karkardagi building environmentally disastrous mega dam river indus want,104,-1
322,2020-07-16 16:23:24,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
323,2020-07-16 16:23:24,@seanhannity People get over yourselves. The Iris had to pay back the money their masters paid for them. As for Rep… https://t.co/S7SuiYg4tM,seanhannity people get iris pay back money masters paid rep suiyg tm,68,0
324,2020-07-16 16:23:25,"@RudyGiuliani Under Trump 100% of Americans will continue being F'd up every Orifice. 

Disease, Unemployment, Mini… https://t.co/yySpbtSWzt",rudygiuliani trump americans ntinue f every orifice disease unemployment mini yyspbtswzt,88,0
325,2020-07-16 16:23:25,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
326,2020-07-16 16:23:25,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
327,2020-07-16 16:23:25,"Life consists not only of the things you do, but of the things you say and the things you think. Do not imagine tha… https://t.co/eEI4bNIgRh",life nsists things things say things think imagine tha eei bnigrh,65,0
328,2020-07-16 16:23:26,"@nycgov Oh would you like us to stay home? Sorry only boomers can afford to own a home.

Oh would you like us to st… https://t.co/s8yaGvMuV8",nycgov oh would like us stay home sorry boomers afford home oh would like us st yagvmuv,87,-1
329,2020-07-16 16:23:26,And #BoycottAmazon until they do.,boy ttamazon,12,0
330,2020-07-16 16:23:27,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
331,2020-07-16 16:23:28,@rhamichubizarro Do your masters degree,rhamichubizarro masters degree,30,0
332,2020-07-16 16:23:28,@CBSNews Good for him now hopeful other states will follow suit or the president will put down his golf clubs and step up,cbsnews good hopeful states follow suit president put golf clubs step,69,1
333,2020-07-16 16:23:28,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
334,2020-07-16 16:23:28,@DotDotDot_John @TwitterSupport Have you considered that Donald and his Russian Masters may be behind this pre-election test run?,dotdotdot john twittersuppo nsidered donald russian masters may behind pre election test run,92,-1
335,2020-07-16 16:23:29,"RT @latimes: He was allowed to blow off class as an undergrad, then was handed a masters degree for a period in which he took several vacat…",latimes allowed blow class undergrad handed masters degree period took several vacat,84,0
336,2020-07-16 16:23:29,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
337,2020-07-16 16:23:29,"RT @esportstarcraft: The @DreamHackSC2 Masters Summer Finals are here!

Group A - https://t.co/k3mPYYWDvt
Group B - https://t.co/mbBEu1VLXx…",espo starcraft dreamhacksc masters summer finals group k mpyywdvt group b mbbeu vlxx,84,0
338,2020-07-16 16:23:29,RT @CASE103060: I’m super glad @realDonaldTrump went to Walter Reed to check on our hospitalized military members. I’m sure all protocols w…,case super glad realdonaldtrump went walter reed check hospitalized military members sure proto ls w,100,1
339,2020-07-16 16:23:30,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
340,2020-07-16 16:23:31,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
341,2020-07-16 16:23:31,RT @CaslerNoel: The thing a lot of people fail to understand about the Trump Clan is they don’t really care that you are laughing at them.…,caslernoel thing lot people fail understand trump clan really care laughing,75,-1
342,2020-07-16 16:23:31,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
343,2020-07-16 16:23:31,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
344,2020-07-16 16:23:31,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
345,2020-07-16 16:23:32,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
346,2020-07-16 16:23:33,"RT @latimes: He was allowed to blow off class as an undergrad, then was handed a masters degree for a period in which he took several vacat…",latimes allowed blow class undergrad handed masters degree period took several vacat,84,0
347,2020-07-16 16:23:33,Tf your body gotta be ready for ????,tf body gotta ready,19,1
348,2020-07-16 16:23:33,"RT @ProairgripD: Will Zozo, CJ Cup move to the U.S. for this year? #pgatour #thechinese https://t.co/BzCXUZp9bY",proairgripd zozo cj cup move u year pgatour thechinese bzcxuzp,62,0
349,2020-07-16 16:23:33,"RT @ProairgripD: Will Zozo, CJ Cup move to the U.S. for this year? #pgatour #thechinese https://t.co/BzCXUZp9bY",proairgripd zozo cj cup move u year pgatour thechinese bzcxuzp,62,0
350,2020-07-16 16:23:34,"@GCTigerTracker On a scale of Dubai to Masters, how's the warm-up looking?",gctigertracker scale dubai masters warm looking,47,1
351,2020-07-16 16:23:34,"RT @realitycheckind: SCHISM : this is the word these Dravidian morons are looking for. If you dont like this Murugan, then you need to inve…",realitycheckind schism word dravidian morons looking dont like murugan need inve,80,-1
352,2020-07-16 16:23:34,whatever they can do we are still behind you our able dp...,whatever still behind able dp,29,1
353,2020-07-16 16:23:35,"Memorial Tournament Golf Live Stream Tiger Woods

Memorial Tournament Golf 2020 Live Stream

#click_the_link_&amp;_enjo… https://t.co/pVZamkjBPY",memorial tournament golf live stream tiger woods memorial tournament golf live stream click link amp enjo pvzamkjbpy,116,1
354,2020-07-16 16:23:36,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
355,2020-07-16 16:23:36,"RT @JayThePopulist: The band of misfits behind the Lincoln project!

George T. Conway III
Rick Wilson
Steve Schmidt
John Weaver
Jennifer Ho…",jaythepopulist band misfits behind lin ln project george conway iii rick wilson steve schmidt john weaver jennifer ho,117,-1
356,2020-07-16 16:23:36,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
357,2020-07-16 16:23:36,"Memorial Tournament 2020 Live Stream (free live telecast online channel)

#Tiger_Woods Memorial Tournament Golf Liv… https://t.co/UkkDDvPnmh",memorial tournament live stream free live telecast online channel tiger woods memorial tournament golf liv ukkddvpnmh,117,1
358,2020-07-16 16:23:36,@BillyBisson @Listen_2_Bisson @The_Tooth_Hurts @tbiss0704 Valid point....hmmm.....I would say Tix to Masters but yo… https://t.co/qBiH94Jdm2,billybisson listen bisson tooth hu tbiss valid point hmmm would say tix masters yo qbih jdm,91,0
359,2020-07-16 16:23:37,"bartending may not be a “real job” but let me just point out that I make in 3 days what most make in 5-6. Also, I’m… https://t.co/8nS5drXAaz",ba ending may real job let point make days make also ns drxaaz,62,1
360,2020-07-16 16:23:36,"Brandon is our agronomy intern this summer in Frankfort, KS, and that's also where he's from! He attends @scc_ag  w… https://t.co/rZ0M3TYtZO",brandon agronomy intern summer frankfo ks also attends scc ag w rz tytzo,72,0
361,2020-07-16 16:23:37,everyone here has a golf cart n i don’t i j look poor,everyone golf ca n j look poor,30,-1
362,2020-07-16 16:23:38,"RT @latimes: He was allowed to blow off class as an undergrad, then was handed a masters degree for a period in which he took several vacat…",latimes allowed blow class undergrad handed masters degree period took several vacat,84,0
363,2020-07-16 16:23:38,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
364,2020-07-16 16:23:38,"RT @goldkanet: There are no words to describe how much I love this character.
Tried to capture Abby in old masters style
#TLOU2 #TheLastofU…",goldkanet words describe much love character tried capture abby old masters style tlou thelastofu,97,1
365,2020-07-16 16:23:39,RT @RedWingGrips: Dr. Fauci is gracing the cover and doing photoshoots for InStyle magazine so I don't want to hear one damn word about Tru…,redwinggrips dr fauci gracing ver photoshoots instyle magazine want hear one damn word tru,90,0
366,2020-07-16 16:23:40,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
367,2020-07-16 16:23:41,@MyBigRedTruck #BountyGate and Trump grifts at his golf course. https://t.co/GQHZnbGFoW,mybigredtruck bountygate trump grifts golf urse gqhznbgfow,58,0
368,2020-07-16 16:23:41,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
369,2020-07-16 16:23:41,"The fucking gestapo let child abusers manage migrant children. What an absolute disgrace America has become.
Americ… https://t.co/Is23W7XnMt",fucking gestapo let child abusers manage migrant children absolute disgrace america americ w xnmt,97,-1
370,2020-07-16 16:23:42,@adamcarolla @AdamCarollaShow getting James Woods on would be huge!  The Specialist and Casino are great but did yo… https://t.co/iwdkOW96kK,adamcarolla adamcarollashow getting james woods would huge specialist casino great yo iwdkow kk,95,1
371,2020-07-16 16:23:42,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
372,2020-07-16 16:23:43,"How did I graduate from high school, college, and an edu masters program without learning about the Asian American… https://t.co/wE5qlROWJe",graduate high school llege edu masters program without learning asian american qlrowje,86,1
373,2020-07-16 16:23:44,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
374,2020-07-16 16:23:44,"Memorial Tournament Golf Live Stream Tiger Woods

Memorial Tournament Golf 2020 Live Stream

#click_the_link_&amp;_enjo… https://t.co/lFiHUjR8bE",memorial tournament golf live stream tiger woods memorial tournament golf live stream click link amp enjo lfihujr,113,1
375,2020-07-16 16:23:44,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
376,2020-07-16 16:23:45,"@Bowie_Alexander I'm the same, Tennis Power Tour is one of my favourite games ever and I desperately wanted to like… https://t.co/hkL2pqB7zM",bowie alexander tennis power tour one favourite games ever desperately wanted like hkl pqb zm,93,-1
377,2020-07-16 16:23:46,"RT @NY_runaway2: Atlanta Mayor on opening schools: 'Extremely frustrating not to have leadership' from White House.

More frustrating havin…",ny runaway atlanta mayor opening schools extremely frustrating leadership white house frustrating havin,103,-1
378,2020-07-16 16:23:46,Obscene wealth is obscene. #TaxTheRich #maga #NotMyPresident #TheResistance,obscene wealth obscene taxtherich maga notmypresident theresistance,67,0
379,2020-07-16 16:23:46,"RT @shomaristone: Tiger Woods Says He Supports the Black Lives Matter Movement: 'That's How We Move Forward': @people #TigerWoods 
https://…",shomaristone tiger woods says suppo black lives matter movement move forward people tigerwoods,94,-1
